BirdID,BandID,LPDV,name,mean,lower,upper,Rhat,n.eff,Status
8906_2023,8906,0,int_2,2.025385575,1.943409199,2.104222597,1.000050413,26314,0
8906_2023,8906,0,sigma_1,0.210436688,0.156246431,0.271439646,1.000077943,16652,0
8907_2023,8907,1,cp_1,103.8464466,103.0003229,104.8663661,1.000061769,21329,0
8907_2023,8907,1,int_1,1.018438958,0.934302815,1.102317776,1.000198033,26566,0
8907_2023,8907,1,int_2,2.001012768,1.854918122,2.147580918,1.000070376,26005,0
8907_2023,8907,1,sigma_1,0.300072758,0.250167448,0.353563917,1.000094889,24728,0
8908_2023,8908,1,cp_1,99.92800238,70.58635541,112.266156,1.032645593,97,0
8908_2023,8908,1,int_1,1.188275453,0.907257881,1.741676622,1.022761589,267,0
8908_2023,8908,1,int_2,1.623076058,0.989440583,2.046304963,1.017400183,167,0
8908_2023,8908,1,sigma_1,0.633759921,0.520468705,0.743816615,1.000338792,20403,0
8909_2023,8909,1,cp_1,99.76045072,99.0008574,100.9152004,1.000027229,19281,1
8909_2023,8909,1,int_1,1.244362096,1.04425317,1.444511461,1.000080188,26796,1
8909_2023,8909,1,int_2,3.376143186,3.08092986,3.682446383,0.999974135,26159,1
8909_2023,8909,1,sigma_1,0.681416113,0.567727094,0.804095132,1.000108332,22852,1
8910_2023,8910,1,cp_1,67.29061561,54.00272934,86.78312017,1.000962543,825,0
8910_2023,8910,1,int_1,1.155786138,-0.157872152,2.098494058,1.001600773,852,0
8910_2023,8910,1,int_2,1.314135412,0.710074453,1.831349515,1.00194297,1337,0
8910_2023,8910,1,sigma_1,0.823569565,0.635954129,1.027442975,1.000334031,19044,0
8952_2023,8952,0,cp_1,89.78746388,88.44457784,90.99995193,1.000609242,15663,1
8952_2023,8952,0,int_1,0.438626796,0.098387942,0.779322097,1.000074288,26653,1
8952_2023,8952,0,int_2,2.581992237,2.252827408,2.92121341,1.000084,25341,1
8952_2023,8952,0,sigma_1,0.858577744,0.693307203,1.032969298,1.000233233,22505,1
8953_2023,8953,0,cp_1,89.14373652,86.92427109,90.99934695,1.005808499,8528,0
8953_2023,8953,0,int_1,0.46636042,0.223200822,0.709979805,1.000099903,24176,0
8953_2023,8953,0,int_2,1.905680781,1.662358219,2.141580176,1.0003697,20895,0
8953_2023,8953,0,sigma_1,0.595898999,0.480583941,0.725671888,1.000152244,19424,0
8955_2023,8955,1,cp_1,84.50286466,83.23648292,85.99919165,1.000280935,20324,1
8955_2023,8955,1,int_1,0.498604222,-0.024826565,1.008473789,1.000031683,25887,1
8955_2023,8955,1,int_2,3.55237758,3.146702081,3.958053142,1.00020163,25528,1
8955_2023,8955,1,sigma_1,1.151398338,0.93261416,1.393941416,1.000420772,21182,1
8989_2023,8989,1,cp_1,43.78826001,43.00000491,44.89690926,1.00030384,16210,0
8989_2023,8989,1,int_1,0.363857879,0.236062431,0.485603296,1.000134071,23141,0
8989_2023,8989,1,int_2,1.01771879,0.934553637,1.102441154,1.000442544,26192,0
8989_2023,8989,1,sigma_1,0.214952602,0.165814779,0.267964382,1.000174153,18749,0
8991_2023,8991,1,cp_1,48.05532196,32.36617433,78.53686622,1.041149638,537,0
8991_2023,8991,1,int_1,0.45880627,-0.101627397,1.144587664,1.010329112,1507,0
8991_2023,8991,1,int_2,1.04093174,0.815852714,1.247855239,1.014805441,1657,0
8991_2023,8991,1,sigma_1,0.702236837,0.595575275,0.807921713,1.000582792,19928,0
8992_2023,8992,1,cp_1,91.13601611,89.62682554,92.02531625,1.000083594,17703,1
8992_2023,8992,1,int_1,0.758567506,0.287104275,1.227817451,1.000092546,26888,1
8992_2023,8992,1,int_2,4.628616478,3.865205378,5.368972902,1.000114195,25727,1
8992_2023,8992,1,sigma_1,1.834584174,1.550327584,2.127093066,1.000022224,23207,1
8993_2023,8993,1,cp_1,97.50024021,97.03878466,97.98845975,1.000050322,32019,0
8993_2023,8993,1,int_1,0.749238029,0.714950561,0.782839419,1.000111501,28804,0
8993_2023,8993,1,int_2,1.560850544,1.50331996,1.618473163,1.000266262,27386,0
8993_2023,8993,1,sigma_1,0.141172345,0.121092011,0.162836861,1.000026155,24120,0
8995_2023,8995,0,cp_1,91.12762683,89.20681713,92.00829585,1.000361765,16484,1
8995_2023,8995,0,int_1,0.856762549,0.385187626,1.33044353,0.999987273,27722,1
8995_2023,8995,0,int_2,4.401813968,3.723077857,5.080996196,1.000126962,26306,1
8995_2023,8995,0,sigma_1,1.847284057,1.577244688,2.133685585,1.000008732,23493,1
8997_2023,8997,1,cp_1,100.9929379,100.0148707,101.912025,1.000091317,21431,0
8997_2023,8997,1,int_1,0.301871184,0.266699934,0.338422001,1.000142131,26726,0
8997_2023,8997,1,int_2,1.046471113,0.976474517,1.116584451,1.000072046,23748,0
8997_2023,8997,1,sigma_1,0.150463518,0.12872991,0.17356983,0.99999068,25021,0
8998_2023,8998,1,cp_1,102.4904204,102.0150358,102.9702118,1.000038546,27488,0
8998_2023,8998,1,int_1,0.430589956,0.385732527,0.476709346,1.000022967,27676,0
8998_2023,8998,1,int_2,2.043840159,1.956388386,2.137636901,1.000001281,27710,0
8998_2023,8998,1,sigma_1,0.194562551,0.16583991,0.22418473,1.000084825,24752,0
9000_2023,9000,1,cp_1,101.2159607,100.1772171,101.9998826,0.999980421,19291,0
9000_2023,9000,1,int_1,0.522207397,0.465284297,0.579777561,1.000031673,28173,0
9000_2023,9000,1,int_2,1.3839013,1.272608594,1.493833388,0.999990372,25861,0
9000_2023,9000,1,sigma_1,0.241829545,0.206816266,0.279081576,1.00003816,25204,0
9001_2023,9001,1,cp_1,115.5030533,115.0117905,115.9658369,1.000077622,26012,1
9001_2023,9001,1,int_1,0.49189032,0.424632754,0.560606932,1.000138423,27285,1
9001_2023,9001,1,int_2,3.658881822,3.375568006,3.945240427,1.000058012,25180,1
9001_2023,9001,1,sigma_1,0.317641071,0.271044764,0.366505387,1.000038887,25557,1
9002_2023,9002,0,cp_1,89.69462735,86.56850577,91.98358598,1.001119164,1654,0
9002_2023,9002,0,int_1,0.832306561,0.706482047,0.962994754,1.000358938,13603,0
9002_2023,9002,0,int_2,2.137427943,1.958837968,2.315863572,1.00022364,7655,0
9002_2023,9002,0,sigma_1,0.437331927,0.368404788,0.512677913,1.00018296,21763,0
9006_2023,9006,0,cp_1,93.56574605,90.95941211,95.99854278,1.000604147,2309,0
9006_2023,9006,0,int_1,0.851066451,0.745492469,0.957407481,1.000182998,23509,0
9006_2023,9006,0,int_2,2.062988974,1.892507833,2.235539203,1.00018815,11790,0
9006_2023,9006,0,sigma_1,0.384513144,0.323579463,0.450057708,1.00014741,21488,0
9007_2023,9007,1,cp_1,87.80365023,87.00006185,89.93699763,1.002014525,3588,0
9007_2023,9007,1,int_1,0.565561699,0.498007106,0.63577219,1.000049756,22341,0
9007_2023,9007,1,int_2,1.249200108,1.167998503,1.331183351,1.000187396,25190,0
9007_2023,9007,1,sigma_1,0.234209354,0.19820283,0.273176589,1.000149409,21108,0
9008_2023,9008,0,cp_1,94.49889784,94.00452031,94.95303294,1.000004579,31790,1
9008_2023,9008,0,int_1,1.099072903,1.002950502,1.193139775,1.000224229,28409,1
9008_2023,9008,0,int_2,4.835266753,4.705834448,4.965941197,1.000067885,26711,1
9008_2023,9008,0,sigma_1,0.302544056,0.24761771,0.360549682,1.000066073,23722,1
9009_2023,9009,0,cp_1,93.98442439,93.01379709,94.91723757,1.000060424,22933,0
9009_2023,9009,0,int_1,1.165004258,1.020022275,1.317215959,1.000657171,25684,0
9009_2023,9009,0,int_2,2.852705912,2.675159247,3.034926499,0.999982312,25776,0
9009_2023,9009,0,sigma_1,0.46247478400000003,0.385273045,0.546675703,1.0000687,23063,0
9013_2023,9013,0,cp_1,102.2216711,98.95420139,107.749718,1.0001119489999999,11473,0
9013_2023,9013,0,int_1,1.082029353,0.98579709,1.178722001,1.000015955,22031,0
9013_2023,9013,0,int_2,1.580540602,1.420681206,1.740076901,1.000026465,20745,0
9013_2023,9013,0,sigma_1,0.318575396,0.264123681,0.377502313,1.000485584,22385,0
9015_2023,9015,0,cp_1,84.58636813,83.48409748,85.99943101,1.000048503,19632,1
9015_2023,9015,0,int_1,0.547686057,0.089699337,0.994751405,1.000107732,26327,1
9015_2023,9015,0,int_2,3.650983132,3.2866698,4.017695064,1.000068793,26435,1
9015_2023,9015,0,sigma_1,1.02252652,0.822493574,1.235650812,1.000130702,22308,1
9016_2023,9016,0,cp_1,89.48219281,88.24400148,90.99644022,1.000682967,13874,0
9016_2023,9016,0,int_1,0.490535527,0.265344962,0.721554265,1.000160936,26682,0
9016_2023,9016,0,int_2,1.823953418,1.606369854,2.053975224,1.000074336,25007,0
9016_2023,9016,0,sigma_1,0.570250633,0.459720111,0.69010721,1.000041669,20548,0
9017_2023,9017,0,cp_1,89.4958597,88.20135764,90.99963529,1.000719783,14695,0
9017_2023,9017,0,int_1,0.488416105,0.2449852,0.730033003,1.000211252,26947,0
9017_2023,9017,0,int_2,1.903885113,1.665200711,2.14217395,1.000167479,24194,0
9017_2023,9017,0,sigma_1,0.614571277,0.499341647,0.747921027,1.000272945,20679,0
9018_2023,9018,0,cp_1,103.5002473,103.0186188,103.9679378,1.000116385,32329,1
9018_2023,9018,0,int_1,1.242197007,1.141300074,1.345301485,1.00048334,26820,1
9018_2023,9018,0,int_2,6.428711157,6.163860238,6.688785359,1.000149069,26544,1
9018_2023,9018,0,sigma_1,0.404577057,0.338206711,0.474959118,1.000081924,25021,1
9019_2023,9019,1,cp_1,56.13524787,43.00456423,92.89440039,1.0472074200000001,24,0
9019_2023,9019,1,int_1,0.753922285,0.217923684,1.379813865,1.02747999,105,0
9019_2023,9019,1,int_2,1.20579478,1.02247436,1.324956831,1.041431771,142,0
9019_2023,9019,1,sigma_1,0.31840455,0.26978171,0.371920025,1.000163519,17069,0
9020_2023,9020,1,cp_1,47.76157745,46.00003646,50.69916774,1.000819125,2498,0
9020_2023,9020,1,int_1,0.275570164,-0.063968833,0.635922845,1.000577105,5202,0
9020_2023,9020,1,int_2,1.335887741,1.264887114,1.410336779,1.000250166,20732,0
9020_2023,9020,1,sigma_1,0.308288111,0.26134261,0.359488348,1.00030108,23892,0
9021_2023,9021,1,cp_1,105.4969522,105.0063043,105.9555365,1.000152615,30791,1
9021_2023,9021,1,int_1,1.413771419,1.322028183,1.507012309,1.000065797,26396,1
9021_2023,9021,1,int_2,4.713092445,4.521982831,4.902089479,1.000132148,28503,1
9021_2023,9021,1,sigma_1,0.373404615,0.31650458,0.435501205,1.000104022,23725,1
9023_2023,9023,1,cp_1,95.70957925,93.49498044,97.94931534,1.006143393,6688,0
9023_2023,9023,1,int_1,0.649931067,0.509500943,0.790230051,1.0004443,26543,0
9023_2023,9023,1,int_2,1.247149305,1.030824213,1.462987784,1.000221935,19848,0
9023_2023,9023,1,sigma_1,0.462244039,0.382947072,0.54968291,1.000118222,19580,0
9024_2023,9024,1,cp_1,96.30830187,95.13293454,96.99970519,1.000198805,16573,0
9024_2023,9024,1,int_1,1.003313361,0.856937452,1.150842283,1.000201856,27737,0
9024_2023,9024,1,int_2,2.429725832,2.230233097,2.631758116,1.000052694,25990,0
9024_2023,9024,1,sigma_1,0.492367983,0.410952808,0.581387846,1.000011661,24031,0
9026_2023,9026,1,cp_1,97.41104994,96.52340269,98.00001375,1.000089134,17196,1
9026_2023,9026,1,int_1,1.047187188,0.893375384,1.195457834,1.000378103,26928,1
9026_2023,9026,1,int_2,4.293171611,4.082873316,4.510775193,0.999996447,24424,1
9026_2023,9026,1,sigma_1,0.510407161,0.42279031500000003,0.59966997,1.000193473,24539,1
9027_2023,9027,0,cp_1,96.56930008,96.00002204,97.28407129,1.000293196,17580,1
9027_2023,9027,0,int_1,0.621346628,0.512297511,0.729914215,1.000342368,26140,1
9027_2023,9027,0,int_2,2.779882636,2.636661668,2.927372057,1.00013535,25703,1
9027_2023,9027,0,sigma_1,0.359678517,0.298518457,0.423493912,1.000621816,23371,1
9034_2023,9034,0,cp_1,112.5027523,112.0159186,112.9774073,1.000761796,27922,1
9034_2023,9034,0,int_1,1.797510037,1.156226631,2.438821871,1.000028108,25527,1
9034_2023,9034,0,int_2,11.02696631,9.645514338,12.35448537,1.000065767,27171,1
9034_2023,9034,0,sigma_1,1.928181949,1.533435129,2.372325178,1.00001109,21462,1
9036_2023,9036,0,cp_1,109.5007329,109.0429492,109.9912562,1.000060641,31861,1
9036_2023,9036,0,int_1,1.419809769,1.053761282,1.789523685,1.00006059,28061,1
9036_2023,9036,0,int_2,11.14716338,10.51924157,11.78820942,1.000192061,27664,1
9036_2023,9036,0,sigma_1,1.067242186,0.846895586,1.308877679,1.000017629,22098,1
9051_2023,9051,1,cp_1,96.01501364,95.00205072,96.97253935,1.000223568,25181,0
9051_2023,9051,1,int_1,1.045410065,0.928815213,1.170789089,1.000291876,27839,0
9051_2023,9051,1,int_2,1.906851063,1.712644388,2.102457583,1.000135944,27400,0
9051_2023,9051,1,sigma_1,0.492695193,0.422351555,0.568559733,1.00006449,24729,0
9054_2023,9054,0,cp_1,84.89002313,75.28327692,88.53110168,1.001054831,3620,0
9054_2023,9054,0,int_1,1.037151489,0.558634866,1.528269959,1.000142813,25941,0
9054_2023,9054,0,int_2,2.921018647,2.284430709,3.55831267,1.000038584,12464,0
9054_2023,9054,0,sigma_1,1.768848282,1.515786292,2.050838295,1.000088887,20224,0
9055_2023,9055,0,cp_1,74.27245823,71.61543664,75.99999461,1.000181662,11816,0
9055_2023,9055,0,int_1,0.788139385,0.661335846,0.91506953,1.000122318,26850,0
9055_2023,9055,0,int_2,1.364565565,1.241089438,1.489699172,1.000019706,24265,0
9055_2023,9055,0,sigma_1,0.42162214,0.360085456,0.487665966,1.000410639,23583,0
9057_2023,9057,1,cp_1,86.32192595,85.00012088,87.48494913,1.000594695,18406,1
9057_2023,9057,1,int_1,0.714094455,0.361175201,1.066323628,1.000097313,26771,1
9057_2023,9057,1,int_2,4.535268672,4.077570551,4.991147366,1.000022674,26274,1
9057_2023,9057,1,sigma_1,1.308331088,1.113995716,1.514718348,1.000256016,22738,1
9058_2023,9058,1,cp_1,74.39393003,34.83222835,112.9385803,1.000535699,1726,0
9058_2023,9058,1,int_1,0.85493257,0.635506516,1.026559041,1.001141771,3488,0
9058_2023,9058,1,int_2,0.863879196,0.657614937,1.046225135,1.003136882,3898,0
9058_2023,9058,1,sigma_1,0.33403536,0.28332833,0.387255851,1.000416681,22474,0
9060_2023,9060,0,cp_1,57.38132118,34.00319501,95.56220521,1.000657483,3398,0
9060_2023,9060,0,int_1,0.219342071,0.041495735,0.348793016,1.001174651,5347,0
9060_2023,9060,0,int_2,0.317876212,0.229994688,0.406335337,1.002098008,5988,0
9060_2023,9060,0,sigma_1,0.184471863,0.154600733,0.21697996,1.000293403,23341,0
9061_2023,9061,0,cp_1,85.48348824,85.0152203,85.99758679,1.000234711,20550,1
9061_2023,9061,0,int_1,0.712754171,0.037516171,1.379377395,1.000180045,26417,1
9061_2023,9061,0,int_2,24.45368267,23.64558025,25.26199349,1.000113177,25454,1
9061_2023,9061,0,sigma_1,2.407273165,2.046918974,2.783141984,1.000118127,24105,1
9062_2023,9062,0,cp_1,102.501398,102.0174508,102.9656864,1.000005373,31400,1
9062_2023,9062,0,int_1,1.287336637,1.155976191,1.417515331,1.000115902,27549,1
9062_2023,9062,0,int_2,5.456026077,5.205964838,5.702376167,1.000167833,27389,1
9062_2023,9062,0,sigma_1,0.531721376,0.45049732,0.616478828,1.000104202,24354,1
9063_2023,9063,1,cp_1,96.50084219,96.00715566,96.95846412,0.999989051,32070,1
9063_2023,9063,1,int_1,0.881611494,0.750644377,1.014097762,1.000085838,27731,1
9063_2023,9063,1,int_2,8.739482139,8.533456578,8.943888851,1.000008146,27546,1
9063_2023,9063,1,sigma_1,0.512299416,0.435681837,0.594281824,1.000346394,25018,1
9064_2023,9064,1,cp_1,71.1154714,54.68180675,91.78419731,1.002306216,1135,0
9064_2023,9064,1,int_1,0.758851176,0.577589617,0.925355957,1.021925004,2103,0
9064_2023,9064,1,int_2,1.042741829,0.912744262,1.181879482,1.002627715,3726,0
9064_2023,9064,1,sigma_1,0.378699764,0.322012666,0.441806487,1.000028792,23006,0
9065_2023,9065,1,cp_1,96.49918246,96.02386666,96.97270813,1.000013183,32511,1
9065_2023,9065,1,int_1,1.310684385,1.124551247,1.49853034,1.000123591,27290,1
9065_2023,9065,1,int_2,9.523059997,9.222761303,9.812893725,1.000184672,27766,1
9065_2023,9065,1,sigma_1,0.729747677,0.620227788,0.848234468,1.000287988,25192,1
9066_2023,9066,0,cp_1,102.5596024,102.0001344,103.1386496,1.000085089,17669,0
9066_2023,9066,0,int_1,0.318209506,0.255575974,0.380024124,1.000050761,26166,0
9066_2023,9066,0,int_2,1.109813414,0.929688438,1.285777217,1.000086978,26575,0
9066_2023,9066,0,sigma_1,0.218771553,0.177686108,0.262650678,1.000108971,21410,0
9067_2023,9067,0,cp_1,80.51058409,80.0111397,80.97396026,1.000086242,25011,0
9067_2023,9067,0,int_1,0.319265925,0.238931977,0.39883236,1.000192933,26842,0
9067_2023,9067,0,int_2,1.195171599,1.029701244,1.359690138,1.000226243,26431,0
9067_2023,9067,0,sigma_1,0.203339983,0.151435334,0.258551718,1.000200059,18609,0
9068_2023,9068,1,cp_1,79.72478168,62.82462002,117.7460033,1.012288747,767,0
9068_2023,9068,1,int_1,0.275202682,0.129805203,0.448106783,1.006397113,1725,0
9068_2023,9068,1,int_2,0.457449473,0.328236348,0.573488407,1.003208068,6280,0
9068_2023,9068,1,sigma_1,0.28940276,0.239474836,0.34322762,1.000412312,15449,0
9069_2023,9069,0,cp_1,88.51733283,55.01308281,116.0023668,1.003045272,1764,0
9069_2023,9069,0,int_1,0.646309231,-0.407985655,1.524510721,1.002776745,2555,0
9069_2023,9069,0,int_2,0.550803367,-0.488054622,1.45879305,1.001230328,2712,0
9069_2023,9069,0,sigma_1,1.619853932,1.340982379,1.90447785,1.000324973,23203,0
9070_2023,9070,1,cp_1,112.2046512,111.0434341,112.9986696,1.000209316,19325,1
9070_2023,9070,1,int_1,2.313200582,1.964942244,2.672364873,1.000095301,26358,1
9070_2023,9070,1,int_2,6.108609974,5.212494438,6.954589094,1.000128154,23819,1
9070_2023,9070,1,sigma_1,1.226696109,1.000762897,1.472045167,1.000065927,22444,1
9071_2023,9071,0,cp_1,86.251213859999993,67.07550064,115.9020411,1.001011799,50,0
9071_2023,9071,0,int_1,0.767393838,0.019979807,1.326667431,1.000826847,260,0
9071_2023,9071,0,int_2,1.361704712,1.062985085,1.886956226,1.00037693,196,0
9071_2023,9071,0,sigma_1,0.480761571,0.390947532,0.579741687,1.000131185,18525,0
9072_2023,9072,1,cp_1,89.52430577,89.02352776,89.99489778,1.000889536,17126,1
9072_2023,9072,1,int_1,0.837303833,0.591710417,1.077022932,1.000145144,26103,1
9072_2023,9072,1,int_2,3.498027939,3.286911035,3.70841409,0.999970354,28113,1
9072_2023,9072,1,sigma_1,0.592279854,0.480112864,0.713510834,1.000061473,22521,1
9073_2023,9073,1,cp_1,80.65880676,79.21503975,81.99956743,1.000244746,20746,0
9073_2023,9073,1,int_1,0.582503023,0.033685679,1.129392201,1.000029729,26032,0
9073_2023,9073,1,int_2,2.687155093,2.360300535,3.015880297,1.000073987,25960,0
9073_2023,9073,1,sigma_1,1.024148051,0.830459159,1.225588795,1.000284367,21541,0
9074_2023,9074,1,cp_1,95.69492196,95.00021772,96.81231657,1.000048882,17556,0
9074_2023,9074,1,int_1,0.593515216,0.463792755,0.721295586,0.999961224,26867,0
9074_2023,9074,1,int_2,1.632120858,1.492189761,1.773970794,1.000067293,26522,0
9074_2023,9074,1,sigma_1,0.351363151,0.284351429,0.42106315,1.000006785,22335,0
9075_2023,9075,1,cp_1,81.26652644,80.20879051,81.99992866,1.000057269,17025,1
9075_2023,9075,1,int_1,0.893586471,0.68976901,1.105187223,1.000192457,24124,1
9075_2023,9075,1,int_2,2.842953287,2.718067326,2.972338901,1.000035712,25819,1
9075_2023,9075,1,sigma_1,0.395074074,0.320811476,0.476578777,1.000263319,22885,1
9076_2023,9076,1,cp_1,91.50599932,91.02194353,91.97738471,1.000072484,27129,1
9076_2023,9076,1,int_1,0.485117361,0.323047982,0.64540174,1.000071508,27335,1
9076_2023,9076,1,int_2,3.872723187,3.669516036,4.068497257,1.000043644,26010,1
9076_2023,9076,1,sigma_1,0.54888139,0.460892508,0.642176375,1.000037867,23906,1
9078_2023,9078,1,cp_1,102.4998677,102.0384446,102.9870652,1.000131544,31959,1
9078_2023,9078,1,int_1,0.57229647,0.469209906,0.677407303,1.000050232,26172,1
9078_2023,9078,1,int_2,3.878610507,3.694602131,4.060383018,1.000079563,26428,1
9078_2023,9078,1,sigma_1,0.39308601,0.331287329,0.461334863,1.000243549,24568,1
9079_2023,9079,1,cp_1,94.50103637,94.03484519,94.98438089,0.999983169,32189,1
9079_2023,9079,1,int_1,0.76342598,0.594640125,0.92501853,1.00017376,27177,1
9079_2023,9079,1,int_2,5.125406496,4.900715098,5.347425557,1.000058086,27925,1
9079_2023,9079,1,sigma_1,0.577027172,0.484164939,0.677347905,1.000207066,24019,1
9080_2023,9080,0,cp_1,107.4724042,107.0078884,107.9848818,1.000006213,20113,1
9080_2023,9080,0,int_1,0.710174796,0.624702836,0.796405866,0.999996983,27109,1
9080_2023,9080,0,int_2,4.47019908,4.278763999,4.655193817,1.000002158,23566,1
9080_2023,9080,0,sigma_1,0.337465103,0.282561404,0.39504682,1.00018896,22955,1
9081_2023,9081,0,cp_1,84.5002665,84.03302864,84.98201728,0.99999299,32000,1
9081_2023,9081,0,int_1,2.737561346,2.544095468,2.931855955,1.000254901,27535,1
9081_2023,9081,0,int_2,7.295990574,7.091940337,7.491852227,1.000034577,27504,1
9081_2023,9081,0,sigma_1,0.61110984,0.512374063,0.713337386,1.000005518,25215,1
9082_2023,9082,1,cp_1,94.50138473,94.03890425,94.98659934,1.000022989,31131,1
9082_2023,9082,1,int_1,0.678389659,0.602218655,0.758061448,1.000097355,28208,1
9082_2023,9082,1,int_2,5.37459315,5.253144535,5.493029942,1.000010314,27339,1
9082_2023,9082,1,sigma_1,0.270855269,0.225166851,0.318260873,1.000011668,24725,1
9084_2023,9084,0,cp_1,91.52037863,89.13766817,93.95172682,1.000606574,7528,0
9084_2023,9084,0,int_1,0.426759599,0.356680387,0.496508532,1.000204321,24110,0
9084_2023,9084,0,int_2,0.799001841,0.71948326,0.877338752,1.000155132,23323,0
9084_2023,9084,0,sigma_1,0.210296256,0.174892886,0.248268494,1.000098165,23590,0
9085_2023,9085,0,cp_1,80.34612904,55.06027703,94.85582645,1.001626671,2420,0
9085_2023,9085,0,int_1,0.595345507,0.114755382,0.899929727,1.003114852,2919,0
9085_2023,9085,0,int_2,0.925896904,0.756225407,1.121952625,1.003516966,3567,0
9085_2023,9085,0,sigma_1,0.416534865,0.34626047,0.493623034,1.000052104,21046,0
9087_2023,9087,0,cp_1,100.4921207,100.030197,100.9849627,1.000633341,28847,0
9087_2023,9087,0,int_1,0.393207484,0.273498347,0.510620042,1.000075493,26820,0
9087_2023,9087,0,int_2,2.152725216,1.971784192,2.32995147,1.000079317,26616,0
9087_2023,9087,0,sigma_1,0.403471174,0.335978529,0.477039143,1.00014589,22119,0
9088_2023,9088,0,cp_1,101.4379764,100.5694193,101.9999636,0.999965757,17566,1
9088_2023,9088,0,int_1,0.541521925,0.35217137,0.728611327,1.0000758,26952,1
9088_2023,9088,0,int_2,4.664956509,4.361080203,4.960518619,1.000111128,24107,1
9088_2023,9088,0,sigma_1,0.645215752,0.536409611,0.764367142,1.000190987,22954,1
9090_2023,9090,1,cp_1,82.44224198,67.00007618,107.0361713,1.008618704,327,0
9090_2023,9090,1,int_1,0.784222316,0.317106706,1.041808051,1.006510082,460,0
9090_2023,9090,1,int_2,1.023215715,0.946588919,1.120862692,1.006705814,1429,0
9090_2023,9090,1,sigma_1,0.184166287,0.150319658,0.222113299,1.000241363,16976,0
9093_2023,9093,1,cp_1,102.2849682,99.33857343,103.9999236,1.004584431,610,0
9093_2023,9093,1,int_1,0.751133376,0.562671755,0.940455932,1.000933082,3323,0
9093_2023,9093,1,int_2,2.401942378,2.156354348,2.643911004,1.000653682,2514,0
9093_2023,9093,1,sigma_1,0.462338378,0.367553107,0.565101074,1.000011986,20772,0
9094_2023,9094,1,cp_1,89.31169973,75.00249243,117.9898431,1.002171917,695,0
9094_2023,9094,1,int_1,0.394154513,-0.136486278,0.778131024,1.00107465,1633,0
9094_2023,9094,1,int_2,0.604608166,0.247330608,0.815434119,1.000988405,1715,0
9094_2023,9094,1,sigma_1,0.366935517,0.289213625,0.444458386,1.000189932,19334,0
9095_2023,9095,0,cp_1,91.49852595,91.0345188,91.99009866,1.000009242,28726,0
9095_2023,9095,0,int_1,0.768109431,0.568672834,0.968925111,1.000084294,27570,0
9095_2023,9095,0,int_2,2.37637158,2.223314927,2.530264854,0.999985065,28047,0
9095_2023,9095,0,sigma_1,0.419396969,0.336370173,0.513879432,1.000030973,22538,0
4255_2023,4255,1,NA,NA,NA,NA,NA,NA,0
4698_2022,4698,1,NA,NA,NA,NA,NA,NA,0
8174_2022,8174,1,NA,NA,NA,NA,NA,NA,0
8176_2022,8176,1,NA,NA,NA,NA,NA,NA,0
8209_2022,8209,1,NA,NA,NA,NA,NA,NA,0
8211_2022,8211,1,NA,NA,NA,NA,NA,NA,0
8472_2023,8472,0,NA,NA,NA,NA,NA,NA,0
8473_2022,8473,1,NA,NA,NA,NA,NA,NA,0
8578_2023,8578,1,NA,NA,NA,NA,NA,NA,0
8630_2023,8630,1,NA,NA,NA,NA,NA,NA,0
8651_2023,8651,1,NA,NA,NA,NA,NA,NA,0
8659_2023,8659,1,NA,NA,NA,NA,NA,NA,0
8668_2023,8668,0,NA,NA,NA,NA,NA,NA,0
8769_2023,8769,1,NA,NA,NA,NA,NA,NA,0
8803_2023,8803,1,NA,NA,NA,NA,NA,NA,0
8990_2023,8990,1,NA,NA,NA,NA,NA,NA,0
9003_2023,9003,1,NA,NA,NA,NA,NA,NA,0
9004_2023,9004,1,NA,NA,NA,NA,NA,NA,0
9005_2023,9005,1,NA,NA,NA,NA,NA,NA,0
9010_2023,9010,1,NA,NA,NA,NA,NA,NA,0
9022_2023,9022,1,NA,NA,NA,NA,NA,NA,0
9086_2023,9086,1,NA,NA,NA,NA,NA,NA,0
9092_2023,9092,1,NA,NA,NA,NA,NA,NA,0
